"";"X";"V1"
"961";961;1
"962";962;0
"963";963;7
"964";964;2
"965";965;7
"966";966;8
"967";967;2
"968";968;0
"969";969;10
"970";970;0
"971";971;6
"972";972;7
"973";973;5
"974";974;10
"975";975;10
"976";976;6
"977";977;8
"978";978;9
"979";979;8
"980";980;8
"981";981;1
"982";982;0
"983";983;5
"984";984;7
"985";985;5
"986";986;0
"987";987;8
"988";988;8
"989";989;8
"990";990;0
"991";991;10
"992";992;8
"993";993;0
"994";994;6
"995";995;5
"996";996;0
"997";997;3
"998";998;9
"999";999;8
"1000";1000;2
"1001";1001;0
"1002";1002;10
"1003";1003;8
"1004";1004;1
"1005";1005;5
"1006";1006;3
"1007";1007;1
"1008";1008;0
"1009";1009;0
"1010";1010;3
"1011";1011;0
"1012";1012;1
"1013";1013;1
"1014";1014;0
"1015";1015;9
"1016";1016;0
"1017";1017;2
"1018";1018;0
"1019";1019;5
"1020";1020;6
"1021";1021;6
"1022";1022;1
"1023";1023;1
"1024";1024;7
"1025";1025;6
"1026";1026;10
"1027";1027;8
"1028";1028;0
"1029";1029;0
"1030";1030;3
"1031";1031;6
"1032";1032;3
"1033";1033;10
"1034";1034;8
"1035";1035;7
"1036";1036;7
"1037";1037;8
"1038";1038;6
"1039";1039;7
"1040";1040;0
"1041";1041;3
"1042";1042;0
"1043";1043;5
"1044";1044;7
"1045";1045;7
"1046";1046;4
"1047";1047;8
"1048";1048;6
"1049";1049;6
"1050";1050;1
"1051";1051;5
"1052";1052;5
"1053";1053;0
"1054";1054;8
"1055";1055;4
"1056";1056;0
"1057";1057;10
"1058";1058;3
"1059";1059;10
"1060";1060;6
"1061";1061;7
"1062";1062;6
"1063";1063;1
"1064";1064;3
"1065";1065;1
"1066";1066;5
"1067";1067;0
"1068";1068;8
"1069";1069;10
"1070";1070;8
"1071";1071;6
"1072";1072;1
"1073";1073;0
"1074";1074;5
"1075";1075;6
"1076";1076;8
"1077";1077;8
"1078";1078;10
"1079";1079;8
"1080";1080;8
"1081";1081;3
"1082";1082;10
"1083";1083;2
"1084";1084;9
"1085";1085;1
"1086";1086;9
"1087";1087;6
"1088";1088;8
"1089";1089;6
"1090";1090;10
"1091";1091;3
"1092";1092;0
"1093";1093;9
"1094";1094;4
"1095";1095;8
"1096";1096;8
"1097";1097;6
"1098";1098;10
"1099";1099;1
"1100";1100;6
"1101";1101;5
"1102";1102;6
"1103";1103;0
"1104";1104;6
"1105";1105;1
"1106";1106;8
"1107";1107;0
"1108";1108;7
"1109";1109;1
"1110";1110;5
"1111";1111;1
"1112";1112;6
"1113";1113;2
"1114";1114;8
"1115";1115;0
"1116";1116;6
"1117";1117;6
"1118";1118;2
"1119";1119;10
"1120";1120;8
"1121";1121;6
"1122";1122;6
"1123";1123;0
"1124";1124;8
"1125";1125;0
"1126";1126;7
"1127";1127;7
"1128";1128;10
"1129";1129;0
"1130";1130;0
"1131";1131;8
"1132";1132;10
"1133";1133;10
"1134";1134;0
"1135";1135;10
"1136";1136;7
"1137";1137;0
"1138";1138;10
"1139";1139;10
"1140";1140;6
"1141";1141;1
"1142";1142;8
"1143";1143;0
"1144";1144;8
"1145";1145;7
"1146";1146;0
"1147";1147;9
"1148";1148;10
"1149";1149;10
"1150";1150;9
"1151";1151;8
"1152";1152;1
"1153";1153;4
"1154";1154;5
"1155";1155;6
"1156";1156;1
"1157";1157;2
"1158";1158;0
"1159";1159;3
"1160";1160;6
"1161";1161;1
"1162";1162;5
"1163";1163;3
"1164";1164;6
"1165";1165;0
"1166";1166;1
"1167";1167;9
"1168";1168;0
"1169";1169;10
"1170";1170;1
"1171";1171;8
"1172";1172;6
"1173";1173;0
"1174";1174;6
"1175";1175;10
"1176";1176;10
"1177";1177;0
"1178";1178;5
"1179";1179;3
"1180";1180;8
"1181";1181;8
"1182";1182;7
"1183";1183;7
"1184";1184;10
"1185";1185;9
"1186";1186;0
"1187";1187;10
"1188";1188;10
"1189";1189;1
"1190";1190;8
"1191";1191;6
"1192";1192;6
"1193";1193;7
"1194";1194;1
"1195";1195;8
"1196";1196;0
"1197";1197;6
"1198";1198;1
"1199";1199;6
"1200";1200;9
"1201";1201;8
"1202";1202;0
"1203";1203;8
"1204";1204;1
"1205";1205;1
"1206";1206;2
"1207";1207;5
"1208";1208;0
"1209";1209;2
"1210";1210;8
"1211";1211;3
"1212";1212;0
"1213";1213;10
"1214";1214;6
"1215";1215;1
"1216";1216;9
"1217";1217;8
"1218";1218;2
"1219";1219;5
"1220";1220;6
"1221";1221;9
"1222";1222;7
"1223";1223;9
"1224";1224;6
"1225";1225;1
"1226";1226;8
"1227";1227;10
"1228";1228;9
"1229";1229;10
"1230";1230;3
