"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"940";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"941";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
"942";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;0;0
"943";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44
"944";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
"945";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;73;75;75;79
"946";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"947";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;52;52;52;52;52;52;52;52;52;52;52;52;52;52
"948";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"949";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
"950";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"951";2;5;6;9;11;13;15;17;18;21;22;25;26;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"952";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;73;75;75;79
"953";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
"954";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
"955";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
"956";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"957";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"958";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;77;77
"959";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"960";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"961";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"962";2;5;6;9;11;13;15;17;18;21;22;25;26;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
"963";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;67;67;67;67;67;67;67
"964";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
"965";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;67;67;67;67;67;67;67
"966";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"967";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
"968";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;70;70;70;70;70
"969";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;73;75;75;79
"970";2;5;6;9;11;13;15;17;18;21;22;25;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"971";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"972";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;67;67;67;67;67;67;67
"973";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;58;58;58;58;58;58;58;58;58;58;58
"974";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;73;75;75;79
"975";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;73;75;75;79
"976";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"977";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"978";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;77;77
"979";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"980";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"981";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"982";2;5;6;9;11;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"983";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;58;58;58;58;58;58;58;58;58;58;58
"984";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;67;67;67;67;67;67;67
"985";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;58;58;58;58;58;58;58;58;58;58;58
"986";2;5;6;9;11;13;15;17;18;21;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"987";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"988";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"989";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"990";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
"991";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;73;75;75;79
"992";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"993";2;5;6;9;11;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"994";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"995";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;58;58;58;58;58;58;58;58;58;58;58
"996";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"997";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
"998";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;77;77
"999";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"1000";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
"1001";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;73;74;74;74
"1002";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;73;75;75;79
"1003";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"1004";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1005";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;58;58;58;58;58;58;58;58;58;58;58
"1006";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
"1007";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1008";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;52;52;52;52;52;52;52;52;52;52;52;52;52;52
"1009";2;5;6;9;11;13;15;17;18;21;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"1010";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
"1011";2;5;6;9;11;13;15;17;18;21;22;25;26;29;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
"1012";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1013";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1014";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;70;70;70;70;70
"1015";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;77;77
"1016";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;55;55;55;55;55;55;55;55;55;55;55;55;55
"1017";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
"1018";2;5;6;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8
"1019";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;58;58;58;58;58;58;58;58;58;58;58
"1020";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"1021";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"1022";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1023";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1024";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;67;67;67;67;67;67;67
"1025";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"1026";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;73;75;75;79
"1027";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"1028";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;72;72;72;72
"1029";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;52;52;52;52;52;52;52;52;52;52;52;52;52;52
"1030";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
"1031";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"1032";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
"1033";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;73;75;75;79
"1034";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"1035";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;67;67;67;67;67;67;67
"1036";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;67;67;67;67;67;67;67
"1037";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"1038";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"1039";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;67;67;67;67;67;67;67
"1040";2;5;6;9;11;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"1041";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
"1042";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;72;72;72;72
"1043";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;58;58;58;58;58;58;58;58;58;58;58
"1044";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;67;67;67;67;67;67;67
"1045";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;67;67;67;67;67;67;67
"1046";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
"1047";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"1048";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"1049";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"1050";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1051";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;58;58;58;58;58;58;58;58;58;58;58
"1052";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;58;58;58;58;58;58;58;58;58;58;58
"1053";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;70;70;70;70;70
"1054";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"1055";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
"1056";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"1057";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;73;75;75;79
"1058";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
"1059";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;73;75;75;79
"1060";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"1061";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;67;67;67;67;67;67;67
"1062";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"1063";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1064";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
"1065";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1066";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;58;58;58;58;58;58;58;58;58;58;58
"1067";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;73;75;75;78
"1068";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"1069";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;73;75;75;79
"1070";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"1071";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"1072";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1073";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1074";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;58;58;58;58;58;58;58;58;58;58;58
"1075";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"1076";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"1077";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"1078";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;73;75;75;79
"1079";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"1080";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"1081";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
"1082";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;73;75;75;79
"1083";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32
"1084";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;77;77
"1085";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1086";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;77;77
"1087";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"1088";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"1089";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"1090";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;73;75;75;79
"1091";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36
"1092";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;55;55;55;55;55;55;55;55;55;55;55;55;55
"1093";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;77;77
"1094";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48
"1095";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"1096";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"1097";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"1098";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;73;75;75;79
"1099";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1100";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"1101";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;58;58;58;58;58;58;58;58;58;58;58
"1102";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"1103";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;65;65;65;65;65;65;65;65
"1104";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;66;66;66;66;66;66;66
"1105";2;5;6;9;11;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1106";2;5;6;9;11;13;15;17;18;21;22;25;26;29;31;33;34;37;39;41;43;45;47;49;50;53;53;56;59;59;59;59;59;59;59;59;59;76;76
"1107";2;5;6;9;11;13;15;17;18;21;22;25;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;69;71;72;72;72;72
"1108";2;5;6;9;11;13;15;17;18;21;22;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;54;54;54;61;62;64;67;67;67;67;67;67;67
